"","comm.rank..","name","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"156",1,"1_FullServiceRestaurant.xml.csv","Schedule:Compact","MinOA_Sched","Field 8",1,0.7,1.3,"uniform","float",7,"",0.82,1.18
"157",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK1","Design Compressor Rack COP",1.5,1.05,1.95,"uniform","float",8,"",1.23,1.77
"158",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK1","Design Condenser Fan Power",330,231,429,"uniform","float",9,"",270.6,389.4
"159",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK2","Design Compressor Rack COP",3,2.1,3.9,"uniform","float",10,"",2.46,3.54
"160",1,"1_FullServiceRestaurant.xml.csv","Refrigeration:CompressorRack","RACK2","Design Condenser Fan Power",330,231,429,"uniform","float",11,"",270.6,389.4
"161",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 15",30,21,39,"uniform","float",1,"HB6 - CB6 < -1",24.6,35.4
"162",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 25",30,21,39,"uniform","float",2,"HB10 - CB10 < -1",24.6,35.4
"163",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 29",30,21,39,"uniform","float",3,"HB12 - CB12 < -1",24.6,35.4
"164",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"165",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 15",15.6,10.92,20.28,"uniform","float",5,"",12.792,18.408
"166",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"167",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 22",15.6,10.92,20.28,"uniform","float",7,"",12.792,18.408
"168",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 25",15.6,10.92,20.28,"uniform","float",8,"",12.792,18.408
"169",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 29",15.6,10.92,20.28,"uniform","float",9,"",12.792,18.408
"170",2,"2_Hospital.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 32",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"171",2,"2_Hospital.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Reference COP",6.1,4.27,7.93,"uniform","float",11,"",5.002,7.198
"172",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 15",30,21,39,"uniform","float",1,"HB6 - CB6 < -1",24.6,35.4
"173",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 25",30,21,39,"uniform","float",2,"HB10 - CB10 < -1",24.6,35.4
"174",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 29",30,21,39,"uniform","float",3,"HB12 - CB12 < -1",24.6,35.4
"175",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"176",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 15",15.6,10.92,20.28,"uniform","float",5,"",12.792,18.408
"177",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"178",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 22",15.6,10.92,20.28,"uniform","float",7,"",12.792,18.408
"179",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 25",15.6,10.92,20.28,"uniform","float",8,"",12.792,18.408
"180",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 29",15.6,10.92,20.28,"uniform","float",9,"",12.792,18.408
"181",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 32",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"182",2,"3_LargeHotel.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Reference COP",6.1,4.27,7.93,"uniform","float",11,"",5.002,7.198
"183",2,"3_LargeHotel.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",1,"HA2 - CA2 < -1",19.68,28.32
"184",2,"3_LargeHotel.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"185",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",3,"HC1 - CC1 < -1",19.68,28.32
"186",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",4,"",17.22,24.78
"187",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 6",26,18.2,33.8,"uniform","float",5,"HD2 - CD2 < -1",21.32,30.68
"188",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 6",19,13.3,24.7,"uniform","float",6,"",15.58,22.42
"189",2,"3_LargeHotel.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",13,9.1,16.9,"uniform","float",7,"",10.66,15.34
"190",2,"3_LargeHotel.xml.csv","Schedule:Compact","CW-Loop-Temp-Schedule","Field 4",6.7,4.69,8.71,"uniform","float",8,"",5.494,7.906
"191",2,"3_LargeHotel.xml.csv","Schedule:Compact","HW-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",9,"",49.2,70.8
"192",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1 Water Heater Setpoint Temperature Schedule Name","Field 4",60,42,78,"uniform","float",10,"",49.2,70.8
"193",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",11,"",49.2,70.8
"194",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 15",30,21,39,"uniform","float",1,"HB6 - CB6 < -1",24.6,35.4
"195",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 25",30,21,39,"uniform","float",2,"HB10 - CB10 < -1",24.6,35.4
"196",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 29",30,21,39,"uniform","float",3,"HB12 - CB12 < -1",24.6,35.4
"197",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 8",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"198",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 15",15.6,10.92,20.28,"uniform","float",5,"",12.792,18.408
"199",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 18",15.6,10.92,20.28,"uniform","float",6,"",12.792,18.408
"200",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 22",15.6,10.92,20.28,"uniform","float",7,"",12.792,18.408
"201",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 25",15.6,10.92,20.28,"uniform","float",8,"",12.792,18.408
"202",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 29",15.6,10.92,20.28,"uniform","float",9,"",12.792,18.408
"203",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 32",15.6,10.92,20.28,"uniform","float",10,"",12.792,18.408
"204",2,"4_LargeOffice.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Reference COP",6.1,4.27,7.93,"uniform","float",11,"",5.002,7.198
"205",2,"4_LargeOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",1,"HA2 - CA2 < -1",19.68,28.32
"206",2,"4_LargeOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"207",2,"4_LargeOffice.xml.csv","Schedule:Compact","Guest_CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",3,"HC1 - CC1 < -1",19.68,28.32
"208",2,"4_LargeOffice.xml.csv","Schedule:Compact","Guest_HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",4,"",17.22,24.78
"209",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 6",26,18.2,33.8,"uniform","float",5,"HD2 - CD2 < -1",21.32,30.68
"210",2,"4_LargeOffice.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 6",19,13.3,24.7,"uniform","float",6,"",15.58,22.42
"211",2,"4_LargeOffice.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",13,9.1,16.9,"uniform","float",7,"",10.66,15.34
"212",2,"4_LargeOffice.xml.csv","Schedule:Compact","CW-Loop-Temp-Schedule","Field 4",6.7,4.69,8.71,"uniform","float",8,"",5.494,7.906
"213",2,"4_LargeOffice.xml.csv","Schedule:Compact","HW-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",9,"",49.2,70.8
"214",2,"4_LargeOffice.xml.csv","Schedule:Compact","SWHSys1 Water Heater Setpoint Temperature Schedule Name","Field 4",60,42,78,"uniform","float",10,"",49.2,70.8
"215",2,"4_LargeOffice.xml.csv","Schedule:Compact","SWHSys1-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",11,"",49.2,70.8
"216",2,"4_LargeOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",1,"HA2 - CA2 < -1",19.68,28.32
"217",2,"4_LargeOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 11",26.7,18.69,34.71,"uniform","float",2,"HA5 - CA4 < -1",21.894,31.506
"218",2,"4_LargeOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 13",24,16.8,31.2,"uniform","float",3,"HA6 - CA5 < -1",19.68,28.32
"219",2,"4_LargeOffice.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 15",26.7,18.69,34.71,"uniform","float",4,"HA7 - CA6 < -1",21.894,31.506
"220",2,"4_LargeOffice.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",5,"",67.404,96.996
"221",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",1,"",12.792,18.408
"222",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"223",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",3,"",12.792,18.408
"224",3,"5_MediumOffice.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"225",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",1,"",12.792,18.408
"226",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"227",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",3,"",12.792,18.408
"228",3,"6_MidriseApartment.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"229",3,"6_MidriseApartment.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:02_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",1,"",0.6478,0.9112
"230",3,"6_MidriseApartment.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:03_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",2,"",0.6478,0.9112
"231",3,"6_MidriseApartment.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:04_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"232",3,"6_MidriseApartment.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:05_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",4,"",0.6478,0.9112
"233",3,"6_MidriseApartment.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",211500,0.7,1,"uniform","float",5,"",0.76,0.94
"234",3,"6_MidriseApartment.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",6,"",0.6478,0.9112
"235",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",1,"",12.792,18.408
"236",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"237",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",3,"",12.792,18.408
"238",3,"8_PrimarySchool.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"239",3,"8_PrimarySchool.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:02_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",1,"",0.6478,0.9112
"240",3,"8_PrimarySchool.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:03_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",2,"",0.6478,0.9112
"241",3,"8_PrimarySchool.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:04_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"242",3,"8_PrimarySchool.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:05_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",4,"",0.6478,0.9112
"243",3,"8_PrimarySchool.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",211500,0.7,1,"uniform","float",5,"",0.76,0.94
"244",3,"8_PrimarySchool.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",6,"",0.6478,0.9112
"245",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 14",27,18.9,35.1,"uniform","float",1,"HA5 - CA5 < -1",22.14,31.86
"246",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",27,18.9,35.1,"uniform","float",2,"HA7 - CA7 < -1",22.14,31.86
"247",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 24",27,18.9,35.1,"uniform","float",3,"HA8 - CA8 < -1",22.14,31.86
"248",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 28",27,18.9,35.1,"uniform","float",4,"HA10 - CA10 < -1",22.14,31.86
"249",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 35",27,18.9,35.1,"uniform","float",5,"HA12 - CA12 < -1",22.14,31.86
"250",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 38",27,18.9,35.1,"uniform","float",6,"HA13 - CA13 < -1",22.14,31.86
"251",3,"8_PrimarySchool.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 42",27,18.9,35.1,"uniform","float",7,"HA15 - CA15 < -1",22.14,31.86
"252",3,"8_PrimarySchool.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",12.8,8.96,16.64,"uniform","float",8,"",10.496,15.104
"253",3,"8_PrimarySchool.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Nominal Thermal Efficiency",0.75,0.525,0.975,"uniform","float",9,"",0.615,0.885
"254",3,"8_PrimarySchool.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",10,"",67.404,96.996
"255",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",15.6,10.92,20.28,"uniform","float",1,"",12.792,18.408
"256",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",2,"",17.22,24.78
"257",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 14",15.6,10.92,20.28,"uniform","float",3,"",12.792,18.408
"258",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 24",15.6,10.92,20.28,"uniform","float",4,"",12.792,18.408
"259",3,"9_QuickServiceRestaurant.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:02_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",1,"",0.6478,0.9112
"260",3,"9_QuickServiceRestaurant.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:03_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",2,"",0.6478,0.9112
"261",3,"9_QuickServiceRestaurant.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:04_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",3,"",0.6478,0.9112
"262",3,"9_QuickServiceRestaurant.xml.csv","Coil:Heating:Gas","SPLITSYSTEMAC:05_Unitary_Package_HeatCoil","Gas Burner Efficiency",0.8,0.56,0.999,"uniform","float",4,"",0.6478,0.9112
"263",3,"9_QuickServiceRestaurant.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",211500,0.7,1,"uniform","float",5,"",0.76,0.94
"264",3,"9_QuickServiceRestaurant.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",6,"",0.6478,0.9112
"265",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 14",27,18.9,35.1,"uniform","float",1,"HA5 - CA5 < -1",22.14,31.86
"266",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 21",27,18.9,35.1,"uniform","float",2,"HA7 - CA7 < -1",22.14,31.86
"267",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 24",27,18.9,35.1,"uniform","float",3,"HA8 - CA8 < -1",22.14,31.86
"268",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 28",27,18.9,35.1,"uniform","float",4,"HA10 - CA10 < -1",22.14,31.86
"269",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 35",27,18.9,35.1,"uniform","float",5,"HA12 - CA12 < -1",22.14,31.86
"270",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 38",27,18.9,35.1,"uniform","float",6,"HA13 - CA13 < -1",22.14,31.86
"271",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 42",27,18.9,35.1,"uniform","float",7,"HA15 - CA15 < -1",22.14,31.86
"272",3,"9_QuickServiceRestaurant.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",12.8,8.96,16.64,"uniform","float",8,"",10.496,15.104
"273",3,"9_QuickServiceRestaurant.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Nominal Thermal Efficiency",0.75,0.525,0.975,"uniform","float",9,"",0.615,0.885
"274",3,"9_QuickServiceRestaurant.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",10,"",67.404,96.996
"275",3,"9_QuickServiceRestaurant.xml.csv","Exterior:Lights","Exterior Facade Lighting","Design Level",2529,1770.3,3287.7,"uniform","float",1,"",2073.78,2984.22
"276",3,"9_QuickServiceRestaurant.xml.csv","Fan:ConstantVolume","PSZ-AC_2:2_Fan","Motor Efficiency",0.84,0.588,0.999,"uniform","float",2,"",0.6702,0.9168
"277",3,"9_QuickServiceRestaurant.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Tank Volume",0.2,0.14,0.26,"uniform","float",3,"",0.164,0.236
"278",3,"9_QuickServiceRestaurant.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",4,"",0.6478,0.9112
