Class,Object,Field,Default,Minimum,Maximum,Distribution,Type,Group,Constraint
Schedule:Compact,OR_HTGSETP_SCH,Field 4,18.3,12.81,23.79,uniform,float,HD1,
Schedule:Compact,MaxRelHumSetSch,Field 4,60,42,78,uniform,float,,
Schedule:Compact,MinRelHumSetSch,Field 4,40,28,52,uniform,float,,
Schedule:Compact,CAV_SAT_SCH,Field 4,11.1,7.77,14.43,uniform,float,,
Schedule:Compact,Heating-Supply-Air-Temp-Sch,Field 4,16,11.2,20.8,uniform,float,,
Schedule:Compact,Seasonal-Reset-Supply-Air-Temp-Sch,Field 4,11.1,7.77,14.43,uniform,float,,
Schedule:Compact,CAV_OAminFracSchedule,Field 4,0.33,0.231,0.429,uniform,float,,
Schedule:Compact,VAV_OAminFracSchedule,Field 4,0.25,0.175,0.325,uniform,float,,
Boiler:HotWater,HeatSys1 Boiler,Nominal Thermal Efficiency,0.786,0.5502,0.99,uniform,float,,
Chiller:Electric:ReformulatedEIR,CoolSys1 Chiller,Reference COP,6.1,4.27,7.93,uniform,float,,
Chiller:Electric:ReformulatedEIR,CoolSys1 Chiller,Minimum Part Load Ratio,0.1,0.07,0.13,uniform,float,,
Pump:VariableSpeed,CoolSys1 Pump,Rated Pump Head,179352,125546.4,233157.6,uniform,float,,
Pump:VariableSpeed,HeatSys1 Pump,Rated Pump Head,179352,125546.4,233157.6,uniform,float,,
